0.760000 -14.801251 -25.724272 19.396729
0.770000 -15.893554 -26.740421 21.911121
0.780000 -16.978241 -27.440756 24.700377
0.790000 -18.024492 -27.726566 27.712635
0.800000 -18.994699 -27.501097 30.862690
0.810000 -19.845339 -26.682327 34.028919
0.820000 -20.529037 -25.219044 37.055511
0.830000 -20.998037 -23.107843 39.762360
0.840000 -21.209019 -20.406900 41.963715
0.850000 -21.128807 -17.241264 43.494225
0.860000 -20.740053 -13.795107 44.237469
0.870000 -20.045559 -10.289496 44.149403
0.880000 -19.069952 -6.949364 43.268681
0.890000 -17.857893 -3.968140 41.709328
0.900000 -16.468918 -1.480262 39.637318
0.910000 -14.970053 0.451081 37.238602
0.920000 -13.427939 1.829594 34.688488
0.930000 -11.902186 2.709424 32.130234
0.940000 -10.441026 3.173918 29.665728
0.950000 -9.079532 3.316098 27.356613
0.960000 -7.839969 3.224520 25.231743
0.970000 -6.733520 2.975245 23.296818
0.980000 -5.762643 2.628802 21.543350
0.990000 -4.923499 2.230441 19.955631
1.000000 -4.208105 1.812072 18.515434
1.010000 -3.606087 1.394831 17.204811
1.020000 -3.105996 0.991598 16.007519
1.030000 -2.696236 0.609196 14.909547
1.040000 -2.365693 0.250155 13.899147
1.050000 -2.104108 -0.085929 12.966615
1.060000 -1.902290 -0.401389 12.103977
1.070000 -1.752200 -0.699763 11.304677
1.080000 -1.646956 -0.985301 10.563290
1.090000 -1.580791 -1.262623 9.875295
1.100000 -1.548974 -1.536511 9.236897
1.110000 -1.547728 -1.811781 8.644901
1.120000 -1.574133 -2.093228 8.096613
1.130000 -1.626043 -2.385602 7.589787
1.140000 -1.701998 -2.693624 7.122589
1.150000 -1.801161 -3.022021 6.693593
1.160000 -1.923247 -3.375564 6.301783
1.170000 -2.068479 -3.759119 5.946582
1.180000 -2.237543 -4.177698 5.627898
1.190000 -2.431558 -4.636506 5.346181
1.200000 -2.652053 -5.140982 5.102507
1.210000 -2.900946 -5.696826 4.898679
1.220000 -3.180534 -6.310014 4.737361
1.230000 -3.493482 -6.986790 4.622228
1.240000 -3.842813 -7.733620 4.558160
1.250000 -4.231894 -8.557110 4.551469
1.260000 -4.664415 -9.463856 4.610164
1.270000 -5.144360 -10.460217 4.744252
1.280000 -5.675945 -11.551973 4.966078
1.290000 -6.263548 -12.743847 5.290688
1.300000 -6.911578 -14.038816 5.736191
1.310000 -7.624301 -15.437209 6.324080
1.320000 -8.405592 -16.935474 7.079452
1.330000 -9.258580 -18.524616 8.031013
1.340000 -10.185184 -20.188215 9.210726
1.350000 -11.185487 -21.900055 10.652882
1.360000 -12.256944 -23.621414 12.392314
1.370000 -13.393391 -25.298225 14.461419
1.380000 -14.583874 -26.858519 16.885609
1.390000 -15.811338 -28.210842 19.676908
1.400000 -17.051289 -29.244726 22.825621
1.410000 -18.270632 -29.834578 26.290508
1.420000 -19.427027 -29.848566 29.988764
1.430000 -20.469181 -29.163723 33.788193
1.440000 -21.338634 -27.687290 37.505211
1.450000 -21.973499 -25.382135 40.912941
1.460000 -22.314363 -22.290890 43.762741
1.470000 -22.312016 -18.550625 45.819283
1.480000 -21.935877 -14.389277 46.903667
1.490000 -21.181217 -10.098700 46.933155
1.500000 -20.072966 -5.987440 45.943291
1.510000 -18.664413 -2.325815 44.082245
1.520000 -17.030554 0.699099 41.577515
1.530000 -15.257588 3.004434 38.686607
1.540000 -13.431386 4.604908 35.649082
1.550000 -11.627757 5.586237 32.653961
1.560000 -9.906358 6.071526 29.827465
1.570000 -8.308569 6.191846 27.237490
1.580000 -6.858528 6.066574 24.907194
1.590000 -5.566018 5.793787 22.830629
1.600000 -4.430037 5.448121 20.986097
1.610000 -3.442222 5.082922 19.345663
1.620000 -2.589707 4.734191 17.880981
1.630000 -1.857318 4.424796 16.566309
1.640000 -1.229106 4.168188 15.379701
1.650000 -0.689377 3.971389 14.303151
1.660000 -0.223300 3.837253 13.322226
1.670000 0.182755 3.766105 12.425505
1.680000 0.541090 3.756907 11.604016
1.690000 0.862672 3.808055 10.850739
1.700000 1.157210 3.917916 10.160204
1.710000 1.433281 4.085181 9.528193
1.720000 1.698471 4.309082 8.951529
1.730000 1.959532 4.589523 8.427945
1.740000 2.222531 4.927149 7.956013
1.750000 2.492993 5.323361 7.535117
1.760000 2.776030 5.780315 7.165484
1.770000 3.076458 6.300885 6.848246
1.780000 3.398901 6.888601 6.585538
1.790000 3.747871 7.547571 6.380637
1.800000 4.127841 8.282361 6.238132
1.810000 4.543293 9.097833 6.164138
1.820000 4.998747 9.998921 6.166534
1.830000 5.498765 10.990332 6.255251
1.840000 6.047921 12.076120 6.442564
1.850000 6.650741 13.259136 6.743412
1.860000 7.311581 14.540265 7.175680
1.870000 8.034449 15.917449 7.760422
1.880000 8.822748 17.384413 8.521937
1.890000 9.678915 18.929070 9.487588
1.900000 10.603930 20.531580 10.687207
1.910000 11.596695 22.162100 12.151877
1.920000 12.653235 23.778337 13.911819
1.930000 13.765745 25.323164 15.993090
1.940000 14.921487 26.722773 18.412800
1.950000 16.101616 27.886097 21.172709
1.960000 17.280064 28.706541 24.251301
1.970000 18.422710 29.067253 27.595047
1.980000 19.487165 28.851185 31.110344
1.990000 20.423567 27.956554 34.658588
2.000000 21.176865 26.317068 38.057728
2.010000 21.690886 23.923986 41.093662
2.020000 21.914196 20.844616 43.543396
2.030000 21.807238 17.229959 45.208420
2.040000 21.349510 13.304979 45.951889
2.050000 20.545057 9.339289 45.728962
2.060000 19.424480 5.603470 44.599113
2.070000 18.042379 2.323144 42.714268
2.080000 16.470455 -0.354892 40.285786
2.090000 14.787921 -2.374867 37.541603
2.100000 13.071642 -3.762124 34.687622
2.110000 11.388266 -4.598684 31.883331
2.120000 9.789571 -4.994942 29.234055
2.130000 8.311119 -5.065801 26.796125
2.140000 6.973427 -4.915088 24.588684
2.150000 5.784575 -4.628051 22.606680
2.160000 4.743313 -4.269790 20.831848
2.170000 3.842002 -3.887084 19.240522
2.180000 3.069094 -3.511674 17.808474
2.190000 2.411017 -3.163770 16.513460
2.200000 1.853538 -2.855190 15.336278
2.210000 1.382665 -2.591911 14.260932
2.220000 0.985208 -2.376027 13.274361
2.230000 0.649084 -2.207188 12.365990
2.240000 0.363457 -2.083639 11.527260
2.250000 0.118747 -2.002931 10.751199
2.260000 -0.093420 -1.962419 10.032070
2.270000 -0.280320 -1.959581 9.365095
2.280000 -0.448246 -1.992222 8.746245
2.290000 -0.602644 -2.058604 8.172090
2.300000 -0.748240 -2.157510 7.639687
2.310000 -0.889167 -2.288279 7.146515
2.320000 -1.029078 -2.450818 6.690425
2.330000 -1.171252 -2.645602 6.269616
2.340000 -1.318687 -2.873663 5.882626
2.350000 -1.474185 -3.136586 5.528344
2.360000 -1.640425 -3.436494 5.206025
2.370000 -1.820032 -3.776047 4.915328
2.380000 -2.015633 -4.158435 4.656363
2.390000 -2.229913 -4.587373 4.429756
2.400000 -2.465659 -5.067095 4.236732
2.410000 -2.725803 -5.602345 4.079219
2.420000 -3.013457 -6.198355 3.959979
2.430000 -3.331947 -6.860807 3.882763
2.440000 -3.684833 -7.595772 3.852510
2.450000 -4.075927 -8.409609 3.875566
2.460000 -4.509295 -9.308807 3.959963
2.470000 -4.989246 -10.299755 4.115726
2.480000 -5.520297 -11.388403 4.355223
2.490000 -6.107108 -12.579781 4.693547
2.500000 -6.754375 -13.877333 5.148903
2.510000 -7.466671 -15.282008 5.742969
2.520000 -8.248205 -16.791048 6.501159
2.530000 -9.102489 -18.396406 7.452706
2.540000 -10.031881 -20.082758 8.630388
2.550000 -11.036969 -21.825068 10.069705
2.560000 -12.115779 -23.585777 11.807214
2.570000 -13.262779 -25.311802 13.877663
2.580000 -14.467682 -26.931698 16.309528
2.590000 -15.714084 -28.353722 19.118614
2.600000 -16.978046 -29.465813 22.299561
2.610000 -18.226824 -30.138977 25.815636
2.620000 -19.418039 -30.235727 29.587963
2.630000 -20.499807 -29.625019 33.486607
2.640000 -21.412329 -28.204025 37.327225
2.650000 -22.091497 -25.924809 40.877869
2.660000 -22.474829 -22.820646 43.879841
2.670000 -22.509411 -19.023474 46.083405
2.680000 -22.160816 -14.762772 47.293236
2.690000 -21.421011 -10.339605 47.411888
2.700000 -20.312870 -6.077987 46.465927
2.710000 -18.889381 -2.266247 44.602798
2.720000 -17.227068 0.892581 42.057343
2.730000 -15.415103 3.305323 39.099739
2.740000 -13.543060 4.983306 35.983559
2.750000 -11.690424 6.014691 32.909752
2.760000 -9.919912 6.528515 30.012615
2.770000 -8.275070 6.662879 27.364141
2.780000 -6.781275 6.543633 24.988499
2.790000 -5.448784 6.273978 22.878849
2.800000 -4.276508 5.932198 21.011730
2.810000 -3.255638 5.574022 19.357250
2.820000 -2.372672 5.236906 17.885290
2.830000 -1.611714 4.944548 16.568678
2.840000 -0.956088 4.710862 15.384402
2.850000 -0.389393 4.543138 14.313730
2.860000 0.103860 4.444413 13.341786
2.870000 0.537915 4.415193 12.456945
2.880000 0.925643 4.454649 11.650229
2.890000 1.278544 4.561443 10.914777
2.900000 1.606834 4.734271 10.245441
2.910000 1.919577 4.972214 9.638480
2.920000 2.224841 5.274956 9.091357
2.930000 2.529853 5.642893 8.602623
2.940000 2.841157 6.077189 8.171869
2.950000 3.164760 6.579766 7.799738
2.960000 3.506261 7.153258 7.487987
2.970000 3.870960 7.800930 7.239597
2.980000 4.263957 8.526547 7.058926
2.990000 4.690216 9.334200 6.951897
3.000000 5.154614 10.228060 6.926229
3.010000 5.661959 11.212051 6.991695
3.020000 6.216968 12.289412 7.160401
3.030000 6.824213 13.462110 7.447068
3.040000 7.488002 14.730064 7.869277
3.050000 8.212209 16.090153 8.447643
3.060000 9.000003 17.534931 9.205821
3.070000 9.853496 19.051058 10.170240
3.080000 10.773252 20.617401 11.369416
3.090000 11.757667 22.202881 12.832616
3.100000 12.802188 23.764183 14.587645
3.110000 13.898388 25.243616 16.657465
3.120000 15.032910 26.567610 19.055418
3.130000 16.186380 27.646564 21.778934
3.140000 17.332399 28.377064 24.801977
3.150000 18.436865 28.647587 28.066929
3.160000 19.457937 28.348772 31.477509
3.170000 20.347021 27.388634 34.895084
3.180000 21.051182 25.711803 38.141506
3.190000 21.517244 23.319778 41.011364
3.200000 21.697498 20.286894 43.295033
3.210000 21.556438 16.765385 44.810432
3.220000 21.077333 12.974001 45.437077
3.230000 20.267000 9.168990 45.142498
3.240000 19.157200 5.603030 43.991264
3.250000 17.801783 2.483522 42.131882
3.260000 16.269957 -0.057040 39.765186
3.270000 14.637257 -1.970661 37.104881
3.280000 12.976465 -3.283659 34.342758
3.290000 11.350452 -4.073888 31.627127
3.300000 9.808019 -4.444845 29.056236
3.310000 8.382732 -4.503992 26.683193
3.320000 7.094060 -4.348568 24.526747
3.330000 5.949797 -4.058688 22.583132
3.340000 4.948949 -3.695808 20.836098
3.350000 4.084473 -3.304312 19.264114
3.360000 3.345595 -2.914454 17.844870
3.370000 2.719590 -2.545560 16.557699
3.380000 2.193075 -2.208921 15.384619
3.390000 1.752875 -1.910167 14.310529
3.400000 1.386571 -1.651106 13.323006
3.410000 1.082803 -1.431088 12.411907
3.420000 0.831414 -1.247989 11.568947
3.430000 0.623474 -1.098899 10.787304
3.440000 0.451237 -0.980593 10.061296
3.450000 0.308054 -0.889841 9.386114
3.460000 0.188264 -0.823602 8.757628
3.470000 0.087078 -0.779140 8.172234
3.480000 0.000456 -0.754083 7.626737
3.490000 -0.074998 -0.746449 7.118281
3.500000 -0.142143 -0.754645 6.644287
3.510000 -0.203393 -0.777455 6.202404
3.520000 -0.260799 -0.814015 5.790490
3.530000 -0.316121 -0.863797 5.406579
3.540000 -0.370889 -0.926582 5.048869
3.550000 -0.426458 -1.002439 4.715713
3.560000 -0.484056 -1.091712 4.405605
3.570000 -0.544822 -1.195005 4.117181
3.580000 -0.609840 -1.313174 3.849212
3.590000 -0.680173 -1.447323 3.600605
3.600000 -0.756888 -1.598808 3.370408
3.610000 -0.841080 -1.769239 3.157814
3.620000 -0.933896 -1.960489 2.962173
3.630000 -1.036555 -2.174711 2.783002
3.640000 -1.150371 -2.414352 2.620010
3.650000 -1.276769 -2.682173 2.473116
3.660000 -1.417309 -2.981270 2.342486
3.670000 -1.573705 -3.315104 2.228573
3.680000 -1.747845 -3.687519 2.132171
3.690000 -1.941813 -4.102774 2.054478
3.700000 -2.157909 -4.565559 1.997180
3.710000 -2.398674 -5.081021 1.962555
3.720000 -2.666909 -5.654764 1.953594
3.730000 -2.965694 -6.292850 1.974161
3.740000 -3.298410 -7.001769 2.029176
3.750000 -3.668746 -7.788375 2.124844
3.760000 -4.080709 -8.659784 2.268923
3.770000 -4.538616 -9.623197 2.471041
3.780000 -5.047074 -10.685626 2.743064
3.790000 -5.610929 -11.853506 3.099504
3.800000 -6.235187 -13.132120 3.557961
3.810000 -6.924881 -14.524806 4.139575
3.820000 -7.684873 -16.031864 4.869427
3.830000 -8.519572 -17.649101 5.776825
3.840000 -9.432525 -19.365929 6.895329
3.850000 -10.425865 -21.162973 8.262335
3.860000 -11.499576 -23.009167 9.917933
3.870000 -12.650535 -24.858437 11.902690
3.880000 -13.871325 -26.646248 14.253899
3.890000 -15.148817 -28.286552 16.999821
3.900000 -16.462591 -29.670084 20.151571
3.910000 -17.783340 -30.665438 23.692591
3.920000 -19.071550 -31.124784 27.566416
3.930000 -20.276875 -30.896229 31.664623
3.940000 -21.338810 -29.844196 35.818428
3.950000 -22.189348 -27.877396 39.798916
3.960000 -22.758152 -24.980520 43.331455
3.970000 -22.980389 -21.241560 46.127781
3.980000 -22.806505 -16.863310 47.933971
3.990000 -22.212185 -12.148435 48.584290
4.000000 -21.205811 -7.454730 48.043755
4.010000 -19.830702 -3.129742 46.421658
4.020000 -18.160606 0.554699 43.947514
4.030000 -16.289076 3.445317 40.916927
4.040000 -14.315637 5.514913 37.627907
4.050000 -12.332582 6.838059 34.329872
4.060000 -10.415518 7.550315 31.197893
4.070000 -8.618935 7.807889 28.331619
4.080000 -6.976252 7.758393 25.769878
4.090000 -5.502788 7.525230 23.510633
4.100000 -4.199986 7.202937 21.529152
4.110000 -3.059694 6.859133 19.791346
4.120000 -2.067811 6.539382 18.262047
4.130000 -1.207092 6.272626 16.909349
4.140000 -0.459120 6.076025 15.706338
4.150000 0.194395 5.958823 14.631348
4.160000 0.770837 5.925222 13.667503
4.170000 1.286276 5.976450 12.802006
4.180000 1.755293 6.112174 12.025408
4.190000 2.190981 6.331453 11.330997
4.200000 2.605029 6.633354 10.714314
4.210000 3.007861 7.017317 10.172823
4.220000 3.408807 7.483361 9.705703
4.230000 3.816262 8.032145 9.313746
4.240000 4.237851 8.664940 8.999354
4.250000 4.680560 9.383510 8.766602
4.260000 5.150855 10.189905 8.621359
4.270000 5.654759 11.086172 8.571465
4.280000 6.197901 12.073947 8.626928
4.290000 6.785505 13.153932 8.800128
4.300000 7.422348 14.325201 9.106010
4.310000 8.112634 15.584327 9.562206
4.320000 8.859803 16.924274 10.189022
4.330000 9.666250 18.333050 11.009208
4.340000 10.532930 19.792091 12.047376
4.350000 11.458846 21.274448 13.328900
4.360000 12.440406 22.742844 14.878109
4.370000 13.470650 24.147831 16.715532
4.380000 14.538368 25.426443 18.854027
4.390000 15.627175 26.501854 21.293674
4.400000 16.714643 27.284845 24.015579
4.410000 17.771664 27.677979 26.975098
4.420000 18.762295 27.583342 30.095585
4.430000 19.644400 26.914328 33.264469
4.440000 20.371393 25.611012 36.333984
4.450000 20.895355 23.657152 39.129028
4.460000 21.171535 21.095131 41.463661
4.470000 21.163895 18.033716 43.165565
4.480000 20.850876 14.643755 44.104485
4.490000 20.230164 11.139391 44.217522
4.500000 19.321087 7.747166 43.523190
4.510000 18.163694 4.670445 42.118465
4.520000 16.814369 2.059306 40.158878
4.530000 15.338863 -0.005725 37.827866
4.540000 13.804404 -1.513151 35.305119
4.550000 12.272649 -2.506448 32.742550
4.560000 10.794739 -3.063420 30.252094
4.570000 9.408923 -3.275893 27.904591
4.580000 8.140442 -3.234157 25.736050
4.590000 7.002982 -3.017520 23.757030
4.600000 6.000932 -2.690210 21.961905
4.610000 5.131817 -2.300966 20.336332
4.620000 4.388539 -1.884671 18.862490
4.630000 3.761218 -1.464821 17.522274
4.640000 3.238614 -1.056083 16.299021
4.650000 2.809144 -0.666573 15.178211
4.660000 2.461573 -0.299724 14.147600
4.670000 2.185443 0.044260 13.197044
4.680000 1.971325 0.367327 12.318204
4.690000 1.810925 0.672793 11.504228
4.700000 1.697112 0.964791 10.749459
4.710000 1.623880 1.247904 10.049199
4.720000 1.586282 1.526925 9.399513
4.730000 1.580346 1.806712 8.797097
4.740000 1.602983 2.092117 8.239174
4.750000 1.651896 2.387958 7.723429
4.760000 1.725502 2.699027 7.247978
4.770000 1.822855 3.030113 6.811349
4.780000 1.943581 3.386050 6.412491
4.790000 2.087828 3.771760 6.050800
4.800000 2.256221 4.192304 5.726160
4.810000 2.449829 4.652928 5.439002
4.820000 2.670139 5.159105 5.190389
4.830000 2.919036 5.716562 4.982116
4.840000 3.198789 6.331297 4.816842
4.850000 3.512039 7.009564 4.698243
4.860000 3.861792 7.757835 4.631204
4.870000 4.251396 8.582711 4.622046
4.880000 4.684528 9.490773 4.678793
4.890000 5.165153 10.488354 4.811470
4.900000 5.697473 11.581193 5.032443
4.910000 6.285845 12.773952 5.356781
4.920000 6.934655 14.069530 5.802611
4.930000 7.648143 15.468146 6.391441
4.940000 8.430143 16.966118 7.148369
4.950000 9.283741 18.554279 8.102077
4.960000 10.210794 20.216007 9.284467
4.970000 11.211315 21.924852 10.729714
4.980000 12.282669 23.641830 12.472461
4.990000 13.418585 25.312609 14.544807
5.000000 14.607987 26.864979 16.971743
5.010000 15.833687 28.207336 19.764721
5.020000 17.071053 29.229212 22.913328
5.030000 18.286869 29.805267 26.375500
5.040000 19.438709 29.804285 30.067575
5.050000 20.475267 29.104332 33.856628
5.060000 21.338173 27.614128 37.558701
5.070000 21.965769 25.298334 40.947124
5.080000 22.299025 22.201416 43.774277
5.090000 22.289265 18.461891 45.806675
5.100000 21.906527 14.308295 46.867901
5.110000 21.146704 10.031911 46.877808
5.120000 20.035225 5.939558 45.874023
5.130000 18.625658 2.299062 44.005745
5.140000 16.992998 -0.705104 41.500229
5.150000 15.223187 -2.992147 38.613716
5.160000 13.401654 -4.577971 35.583954
5.170000 11.603691 -5.548566 32.598156
5.180000 9.888465 -6.026637 29.781096
5.190000 8.296955 -6.142493 27.199738
5.200000 6.853010 -6.014671 24.876774
5.210000 5.566242 -5.740489 22.806128
5.220000 4.435569 -5.393981 20.966183
5.230000 3.452614 -5.028051 19.329176
5.240000 2.604547 -4.678401 17.866959
5.250000 1.876253 -4.367697 16.553970
5.260000 1.251858 -4.109263 15.368418
5.270000 0.715745 -3.910041 14.292410
5.280000 0.253167 -3.772830 13.311592
5.290000 -0.149433 -3.697915 12.414597
5.300000 -0.504281 -3.684226 11.592479
5.310000 -0.822276 -3.730123 10.838222
5.320000 -1.113060 -3.833939 10.146341
5.330000 -1.385148 -3.994322 9.512589
5.340000 -1.646065 -4.210456 8.933741
5.350000 -1.902505 -4.482195 8.407462
5.360000 -2.160474 -4.810122 7.932236
5.370000 -2.425438 -5.195580 7.507339
5.380000 -2.702452 -5.640661 7.132863
5.390000 -2.996273 -6.148179 6.809772
5.400000 -3.311464 -6.721614 6.540002
5.410000 -3.652479 -7.365038 6.326583
5.420000 -4.023735 -8.083005 6.173816
5.430000 -4.429662 -8.880403 6.087465
5.440000 -4.874736 -9.762250 6.075004
5.450000 -5.363488 -10.733413 6.145885
5.460000 -5.900480 -11.798222 6.311843
5.470000 -6.490254 -12.959945 6.587203
5.480000 -7.137223 -14.220090 6.989187
5.490000 -7.845510 -15.577477 7.538158
5.500000 -8.618707 -17.027039 8.257745
5.510000 -9.459539 -18.558296 9.174736
5.520000 -10.369415 -20.153496 10.318613
5.530000 -11.347823 -21.785418 11.720502
5.540000 -12.391582 -23.414932 13.411302
5.550000 -13.493917 -24.988554 15.418692
5.560000 -14.643381 -26.436380 17.762709
5.570000 -15.822681 -27.671103 20.449701
5.580000 -17.007523 -28.589050 23.464691
5.590000 -18.165676 -29.074503 26.762659
5.600000 -19.256559 -29.008530 30.260054
5.610000 -20.231756 -28.283236 33.828751
5.620000 -21.036903 -26.821144 37.295685
5.630000 -21.615328 -24.597408 40.451630
5.640000 -21.913536 -21.659973 43.071651
5.650000 -21.888180 -18.140642 44.946659
5.660000 -21.513426 -14.249921 45.920856
5.670000 -20.787075 -10.252031 45.925098
5.680000 -19.733570 -6.423408 44.994507
5.690000 -18.402554 -3.005551 43.262424
5.700000 -16.862854 -0.166819 40.931347
5.710000 -15.193251 2.015443 38.230709
5.720000 -13.472382 3.549666 35.375771
5.730000 -11.770177 4.507861 32.539150
5.740000 -10.142373 4.997048 29.839279
5.750000 -8.628431 5.133625 27.343164
5.760000 -7.252226 5.025614 25.077326
5.770000 -6.024442 4.763399 23.041027
5.780000 -4.945658 4.417014 21.217983
5.790000 -4.009391 4.037429 19.584993
5.800000 -3.204709 3.659664 18.117445
5.810000 -2.518271 3.306360 16.792328
5.820000 -1.935808 2.991057 15.589571
5.830000 -1.443122 2.720905 14.492360
5.840000 -1.026719 2.498764 13.486932
5.850000 -0.674171 2.324768 12.562143
5.860000 -0.374277 2.197443 11.708990
5.870000 -0.117105 2.114495 10.920162
5.880000 0.106055 2.073349 10.189672
5.890000 0.302784 2.071504 9.512556
5.900000 0.479656 2.106766 8.884655
5.910000 0.642367 2.177386 8.302447
5.920000 0.795869 2.282143 7.762935
5.930000 0.944497 2.420382 7.263566
5.940000 1.092085 2.592033 6.802186
5.950000 1.242080 2.797611 6.377012
5.960000 1.397633 3.038210 5.986625
5.970000 1.561691 3.315494 5.629977
5.980000 1.737071 3.631690 5.306421
5.990000 1.926533 3.989577 5.015743
6.000000 2.132837 4.392480 4.758219
6.010000 2.358802 4.844265 4.534688
6.020000 2.607348 5.349322 4.346640
6.030000 2.881545 5.912554 4.196338
6.040000 3.184646 6.539341 4.086954
6.050000 3.520116 7.235494 4.022744
6.060000 3.891654 8.007166 4.009257
6.070000 4.303205 8.860731 4.053583
6.080000 4.758957 9.802588 4.164639
6.090000 5.263320 10.838877 4.353496
6.100000 5.820876 11.975080 4.633746
6.110000 6.436296 13.215449 5.021883
6.120000 7.114212 14.562235 5.537674
6.130000 7.859014 16.014629 6.204482
6.140000 8.674576 17.567396 7.049440
6.150000 9.563858 19.209095 8.103372
6.160000 10.528381 20.919889 9.400274
6.170000 11.567533 22.668941 10.976112
6.180000 12.677673 24.411495 12.866605
6.190000 13.851055 26.085943 15.103636
6.200000 15.074544 27.611366 17.709900
6.210000 16.328226 28.886438 20.691521
6.220000 17.584047 29.790918 24.028723
6.230000 18.804735 30.191320 27.665249
6.240000 19.943394 29.952356 31.498287
6.250000 20.944290 28.955156 35.371906
6.260000 21.745377 27.121611 39.078220
6.270000 22.283001 24.441395 42.370689
6.280000 22.498840 20.994761 44.992241
6.290000 22.348433 16.961756 46.716320
6.300000 21.809765 12.609334 47.392570
6.310000 20.889721 8.253767 46.983116
6.320000 19.626125 4.205709 45.575081
6.330000 18.084084 0.714345 43.362144
6.340000 16.347109 -2.070902 40.600502
6.350000 14.505308 -4.110010 37.555256
6.360000 12.643776 -5.454929 34.455391
6.370000 10.833905 -6.216585 31.468645
6.380000 9.128857 -6.530209 28.697226
6.390000 7.562950 -6.528556 26.187935
6.400000 6.153800 -6.326225 23.948313
6.410000 4.905797 -6.013630 21.962448
6.420000 3.813854 -5.657304 20.203260
6.430000 2.866738 -5.303374 18.640608
6.440000 2.049727 -4.982031 17.245861
6.450000 1.346551 -4.711781 15.994013
6.460000 0.740718 -4.502996 14.864294
6.470000 0.216347 -4.360667 13.839982
6.480000 -0.241355 -4.286426 12.907878
6.490000 -0.645862 -4.279987 12.057693
6.500000 -1.009274 -4.340152 11.281487
6.510000 -1.342362 -4.465487 10.573188
6.520000 -1.654675 -4.654763 9.928248
6.530000 -1.954683 -4.907244 9.343383
6.540000 -2.249939 -5.222849 8.816409
6.550000 -2.547230 -5.602240 8.346156
6.560000 -2.852731 -6.046846 7.932445
6.570000 -3.172143 -6.558851 7.576113
6.580000 -3.510814 -7.141137 7.279093
6.590000 -3.873846 -7.797198 7.044529
6.600000 -4.266181 -8.531009 6.876943
6.610000 -4.692664 -9.346847 6.782426
6.620000 -5.158082 -10.249047 6.768878
6.630000 -5.667179 -11.241675 6.846272
6.640000 -6.224629 -12.328078 7.026937
6.650000 -6.834974 -13.510293 7.325850
6.660000 -7.502506 -14.788263 7.760882
